id,name,latitude,longitude,country,state,city,type,holes,par,phone,website,year_built,address,postal_code,architect,total_yardage,osm_id,updated_at,hole_1_par,hole_2_par,hole_3_par,hole_4_par,hole_5_par,hole_6_par,hole_7_par,hole_8_par,hole_9_par,hole_10_par,hole_11_par,hole_12_par,hole_13_par,hole_14_par,hole_15_par,hole_16_par,hole_17_par,hole_18_par,hole_1_hcp,hole_2_hcp,hole_3_hcp,hole_4_hcp,hole_5_hcp,hole_6_hcp,hole_7_hcp,hole_8_hcp,hole_9_hcp,hole_10_hcp,hole_11_hcp,hole_12_hcp,hole_13_hcp,hole_14_hcp,hole_15_hcp,hole_16_hcp,hole_17_hcp,hole_18_hcp
cb7cc94f-03fe-4fc6-b59a-135d609aeb39,Western Hills Country Club,35.6393094253968,-90.9034703793651,US,AR,,Private,8,35,,,,County Road 629,72479,,2865,15420813,2026-04-16T20:00:09.09285+00:00,4,3,4,4,4,4,,3,5,,,,,,,,,,7,17,1,3,13,9,,11,15,,,,,,,,,
8236b962-d631-4f1e-bf44-fa0cf8f63560,McDonald Golf Course,37.9890804,-87.5113372,US,IN,Evansville,Public,8,36,+1-812-475-2578,,1971,2905 East Morgan Avenue,47715,,,295447995,2026-04-15T22:09:47.891001+00:00,4,5,4,4,5,4,3,4,,,,,,,,,,,2,8,6,4,10,12,18,16,,,,,,,,,,
582dee6b-7837-4ffb-9885-4eddb8030741,Keith Hills Golf Club White Course,35.4050021146,-78.7584543228,US,NC,Buies Creek,Semi-Private,3,35,121-1470372,http://www.keithhills.com,1974,216 Country Club Drive,27546,,,,2026-04-07T15:53:55.966081+00:00,,,,,,4,3,,5,,,,,,,,,,,,,,,1,11,,5,,,,,,,,,
7783c22c-ae65-4ac1-a337-44a59d8c8229,Oak Meadow Country Club,38.7424097793103,-87.2131517965518,US,IN,Evansville,Private,13,72,,,1977,,47725,,,17837072,2026-04-15T22:09:49.346228+00:00,,5,3,4,,5,4,3,4,4,,,3,4,5,,3,4,,7,15,1,,5,17,13,3,6,,,16,14,8,,18,4
b6bae786-3ce7-493e-a0b3-3d87b2d28fa2,9-Hole Short/Executive Course,44.2892056,-96.7657811,US,MN,Brookings,,,,,,,Recreational Trail,57006,,,242917004,2026-04-07T15:53:41.189127+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e860f41-2e40-422f-bf36-e64d5d06cd3a,High Pointe Golf Course,38.7627409,-87.3293494,US,IN,Bicknell,Public,13,70,,,1935,5723 N. Golf Course Road,47512,,,790027054,2026-04-15T22:09:43.584981+00:00,,4,3,4,,,5,4,4,5,,,4,4,3,4,3,5,,5,15,9,,,11,1,7,6,,,4,10,8,14,18,2
dfd21ea9-4cdb-47c5-9b78-4a15f8dd2480,Victoria National Golf Club,38.0696326690909,-86.8995433654546,US,IN,Lamar,Private,15,71,,,,East County Road 1300 North,47550,"George Fazio, Tom Fazio, Dick Nugent, Larry Packard, Tom Marzolf",7523,12189473,2026-04-16T06:24:33.245681+00:00,4,5,4,4,3,,5,3,4,4,3,4,,4,,4,4,4,13,7,15,9,17,,1,11,3,2,18,12,,10,,14,8,4
5a130442-8640-4ea6-ac7f-5b0c32fd4781,Walther's Golf Driving Range,37.99868375,-87.5725458785714,US,IN,Evansville,,,,,,,West Diamond Avenue,47710,,,17136381,2026-04-07T15:53:51.53497+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2a45af8-cc1f-4b4d-9a5a-412df7c95af3,Rochelle Country Club,41.9151793,-89.0644541,US,MI,Rochelle,,,,,,,South Washington Street,61068,,,260225293,2026-04-07T15:54:00.389082+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d245a2-251e-4d5b-9ce7-4986ab07ae3d,Saint Elmo Golf Club,39.0477899,-88.8618153,US,IL,Saint Elmo,Semi-Private,6,36,+1 618 829 3390,https://www.stelmogolfclub.com/,,Saint Elmo Country Club Road,62458,William J. Spear,6395,649246532,2026-04-17T12:55:39.901129+00:00,4,5,,3,4,,4,,4,,,,,,,,,,8,16,,10,12,,14,,2,,,,,,,,,
f924e008-32ed-494d-b57f-ed1ae982bfba,Gillespie Country Club,39.2069953,-89.8102919,US,IL,,Semi-Private,7,32,,,,Deerfield Drive,,,2398,614148237,2026-04-17T12:55:40.302867+00:00,3,3,4,4,4,,4,,3,,,,,,,,,,1,6,9,4,8,,7,,2,,,,,,,,,
c2da10ee-fbfe-4b1c-985d-e83dc158e46f,Norwoods Golf Club,39.6827852,-91.4792194,US,IL,Hannibal,Public,14,72,+1 573 248 1998,https://www.norwoodsgolfclub.net/,,52651 Norwoods Place,63401,Scott &amp; Scott,6609,386240592,2026-04-15T22:09:51.016539+00:00,5,4,4,3,4,,5,,,4,5,,4,3,4,4,3,5,3,7,11,13,5,,1,,,8,4,,14,18,12,6,16,2
e357a207-405c-4f5d-bb7e-12b24097ca03,Branson Bay Golf Course,42.5763582,-84.5887893,US,MI,Mason,Public,12,72,+1-517-663-4144,http://www.bransonbay.com/,1969,215 Branson Bay Drive,48854,,,294441750,2026-04-15T22:09:51.620745+00:00,4,4,4,4,4,3,5,,5,,,,4,,,3,4,4,1,13,3,11,9,17,7,,5,,,,8,,,18,2,12
7100686c-d1ae-4b3d-951c-7c239ba027a6,Greeville Country Club,38.9058641,-89.3748068,US,IL,,,,,,,,Woburn Road,62246,,,380507162,2026-04-07T15:54:08.865627+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba7437b-d860-47c2-b445-fa2f7f6d4ebf,Pennhills Club,41.899657805,-78.6194461584,US,NY,Bradford,Private,11,70,1021683202,http://www.pennhillsclub.com,1937,Brookside Drive,16701,,,,2026-04-15T22:09:52.216194+00:00,4,,,4,4,3,4,,5,,,4,5,4,,,3,4,10,,,12,2,18,6,,4,,,5,3,1,,,17,13
0c7089c5-f7f2-4a90-aa25-4e286266b910,Sun Valley Golf Course,39.1297847,-90.863364,US,MO,Elsberry,Public,14,71,573-898-2613,https://www.sunvalleygc.com/,1989,192 State Hwy W,63343,,,1205633428,2026-04-15T22:09:52.764697+00:00,4,3,5,4,,4,,,3,4,,4,3,4,3,5,4,4,12,6,8,2,,10,,,16,3,,11,17,5,15,7,1,9
a6f6d88f-b7e6-48f7-8952-1cf3fe89bbe3,Ramsey Lake Golf Course,39.161831,-89.1075526,US,IL,,Public,7,35,,,,County Road 2900 North,62080,,2750,295678322,2026-04-15T22:09:53.310284+00:00,4,4,3,5,3,,5,,4,,,,,,,,,,9,11,17,3,15,,5,,7,,,,,,,,,
7dc70c8b-8440-4292-a5f6-72b4c28e1de5,Sinnissippi Golf Course,42.2813666,-89.0602882,US,IL,Rockford,Public,7,37,,,1912,2003 Arlington Avenue,61107,,,70321693,2026-04-15T22:09:53.90054+00:00,4,4,3,5,4,5,,4,,,,,,,,,,,9,15,17,3,7,1,,11,,,,,,,,,,
094421e1-84dc-4d5e-af05-1c0a90aeb7d4,Raymond Shoal Creek Golf Course,39.323287,-89.5818654,US,IL,Raymond,Public,8,36,,,,Maple Street,62560,,3172,671666557,2026-04-15T22:09:55.139421+00:00,4,4,3,5,4,4,3,,5,,,,,,,,,,11,9,17,5,7,13,15,,1,,,,,,,,,
a629a7a6-06ca-46c7-98e1-5ab0d59b9454,Fore Way Challenge Golf & Driving Range,39.1526086,-88.6184621,US,IL,Effingham,,,,,,,16401 N 1000th St,62401,,,587346349,2026-04-07T15:54:20.954864+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bf14a1-a314-403a-bea7-5d8cf10410c0,Pana Country Club,39.3777183,-89.0746754,US,IL,Pana,Private,6,35,+1-217-562-2641,http://www.panacountryclub.com/,,411 East 9th Street,62557,,2885,547961095,2026-04-15T22:09:49.902741+00:00,4,3,,4,4,,3,,4,,,,,,,,,,12,2,,6,14,,8,,10,,,,,,,,,
7ebbf58d-45e5-4eff-9d18-0a689d68680b,Cardinal Golf Course,39.1430295,-88.6405276,US,IL,Effingham,Public,15,72,,,,15737 N North Beach Road,62401,,5899,587346692,2026-04-07T15:54:22.310108+00:00,5,3,3,4,4,,5,,,5,4,3,3,4,4,4,4,5,13,5,11,15,9,,1,,,18,12,14,8,4,16,10,2,6
723faa2f-15be-482e-b6a3-a8919aaab559,Mauh-Nah-Tee-See Country Club,42.2783955,-89.0156353,US,MI,Rockford,,,,,,,Guilford Road,61107,,,26444306,2026-04-07T15:54:25.406451+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a01f02-1843-4924-8316-ced9a1edba37,Aldeen Golf Club,42.2914643,-88.9898457,US,MI,Rockford,,,,,,,Brigantine Lane,61114,,,26444496,2026-04-07T15:54:26.951979+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48bd0bf7-a5d8-4a5d-9999-de78ebf4dbe3,Reedsburg Country Club,42.7771566539823,-88.8938701035398,US,WI,Reedsburg,,,,+1-608-524-6000,https://www.reedsburgcountryclub.com/,,3003 East Main Street,53959,,,16519318,2026-04-16T20:40:35.764293+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ddb2c3-b52a-4170-a5b3-69f05aefd80d,Lake At Carolina Trace Country Club,35.4068210187,-79.1116905212,US,NC,Sanford,Private,14,72,(919) 499-5121,http://carolinatracecc.com,1971,Traceway North,27332,,,,2026-04-15T22:09:57.084609+00:00,,,5,4,,3,5,,4,4,4,4,3,5,3,4,4,5,,,7,9,,17,1,,11,12,14,4,16,2,18,6,10,8
4596d240-9eb2-458a-a607-fe28ca76c88f,Oak Glen Golf Course,39.0159879,-87.83871,US,IL,Robinson,Public,15,71,,,,11234 North 600th Street,62454,,6086,1340304749,2026-04-15T22:09:57.622069+00:00,4,4,3,4,4,,4,5,4,4,4,5,,4,,4,3,4,9,6,1,5,10,,11,3,2,12,4,17,,18,,16,8,13
2b95b2b5-3d41-42d4-8022-99bd338cab74,Northridge Hills,39.7489592,-90.2522516,US,IL,Jacksonville,Semi-Private,7,36,,,,Laura Place,62650,Jerry Lemons,6627,127810936,2026-04-17T12:55:40.993945+00:00,4,3,,4,3,5,4,,5,,,,,,,,,,1,9,,2,4,5,3,,7,,,,,,,,,
6a89cce1-cf52-4d67-8d2b-5b640b7b1e95,Pheasant Hollow Golf Course,42.5805554195,-73.7194097042,US,NY,Castleton On Hudson,Public,7,35,,http://evergreencountryclub.com,1974,Phillips Road,12033,,,,2026-04-15T22:09:59.148901+00:00,3,4,,4,4,4,,5,4,,,,,,,,,,5,7,,6,3,8,,4,2,,,,,,,,,
56b8eb15-6314-4701-9cca-5358891a2017,Luverne Country Club,43.6440745,-96.1665714,US,MN,Magnolia Township,Semi-Private,5,36,,,1970,11th Street,56156,,,468973887,2026-04-07T15:54:36.913625+00:00,4,5,,4,4,4,,,,,,,,,,,,,5,17,,1,9,3,,,,,,,,,,,,
dca50f0f-45c6-473b-8a23-67834b13ef85,Oak Ridge Golf Course,39.5311016,-87.0444717,US,IN,Brazil,Public,13,72,,,1997,9784 North County Road 300 East,47834,,,1019869382,2026-04-15T22:10:00.558156+00:00,,3,4,4,,5,4,3,5,4,,,3,4,4,,4,4,,4,2,10,,6,12,8,16,13,,,9,1,15,,3,7
b3a8b07e-ffb9-4633-a26b-b079d92fee0f,Idle Creek Golf Course,39.4023202460674,-87.355595705618,US,IN,,Public,15,71,+1-812-299-5353,https://www.idlecreek.com/golf-course/,,SR 641,47802,,6235,3928550,2026-04-07T15:54:39.769764+00:00,4,4,3,5,4,4,4,4,3,4,,3,5,4,,3,,4,9,5,18,3,15,11,8,6,16,10,,17,1,7,,13,,4
9f6ad236-c3fe-4e60-8666-3cbb6f3cfc50,Lakewood Golf Course,40.2060802,-90.1296918,US,IL,Bath,Semi-Private,8,37,,,,Oak Street,62644,William J. Spear,3365,295758014,2026-04-17T12:55:40.665466+00:00,4,3,4,4,5,,3,4,5,,,,,,,,,,4,3,6,8,2,,7,9,5,,,,,,,,,
53c68b76-483c-4226-9a81-b712defc037b,Westview Golf Course,39.9085489,-91.3633509,US,IL,Quincy,Public/Municipal,16,71,,,,Westview Golf Course,62305,Scotty Glasgow,6512,206798746,2026-04-15T22:10:01.137058+00:00,4,4,4,3,5,5,,4,3,4,3,4,4,4,,4,5,4,11,9,5,17,7,13,,1,15,12,16,8,10,2,,4,6,14
7cf1f9d2-779d-416f-b91b-47e94936f958,Mark's Par 3,39.4960727,-87.2906249,US,IN,Terre Haute,Public,15,59,+1-812-877-1467,https://www.markspar3.com/,,2401 North Chamberlain Street,47805,Mark La Grange,3335,295447994,2026-04-07T15:54:28.558016+00:00,3,4,,4,3,3,,3,3,3,3,,4,3,3,4,3,4,15,3,,9,1,11,,5,13,14,2,,8,18,10,16,4,12
5ae26ca8-d7bf-4776-a0bb-33b14b11c7d5,Norton Knolls Golf Course,38.6032695285714,-90.0066648357143,US,IL,Fairview Heights,Public,7,34,,,,Shady Trail,62208,,2558,14705728,2026-04-16T20:00:21.028908+00:00,4,4,3,4,3,,5,,4,,,,,,,,,,7,1,6,3,5,,9,,4,,,,,,,,,
400a03c0-0055-492a-aeb3-3e59a417c954,Rose Park Golf Course,40.8000931568,-111.9378948212,US,UT,Salt Lake City,Public/Municipal,12,72,,http://slc-golf.com/rose-park-golf-course,1959,1386 Redwood Road,84116,,,,2026-04-15T22:09:56.52184+00:00,3,5,4,,,,5,4,4,,3,4,3,5,4,4,,,17,5,11,,,,1,7,3,,18,2,16,8,14,12,,
995d5c20-a7a4-414f-9c52-0d3c0738b256,Rogala Public Links,39.4651391,-88.4461696,US,IL,,Public,8,36,+1-217-235-5518,https://www.rogalagolf.com/,,Marshall Avenue,61938,,3069,166983194,2026-04-07T15:54:30.14273+00:00,4,5,3,4,4,4,5,3,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
55fc935c-b1ef-4d70-b473-3b69d187571d,Bear Creek Golf Club,42.4309134939189,-96.9350081550676,US,NE,Wentzville,Public,14,72,+1-636-332-5018,https://www.bearcreekgolf.com/,1998,158 Bear Creek Drive,63385,,,5755987,2026-04-16T20:40:44.914767+00:00,,4,,5,4,3,4,,4,4,5,3,4,4,5,3,4,,,3,,9,1,13,11,,5,6,16,12,14,2,8,10,18,
2a262129-a8d9-47b2-9b6d-538982570e6a,Rockford Country Club,42.3050722,-89.0710339,US,MI,Loves Park,,,,,,,Rose Avenue,61111,,,70462489,2026-04-16T06:24:46.653629+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aeaf7c7-a9b8-4107-900c-a1f139020055,Harry Mussatto Golf Course (WIU),40.487429,-90.682439,US,IA,Macomb,Public,15,72,,,,East 1150th Street,61455,"Ken Killian, Dick Nugent",6862,558878675,2026-04-15T22:10:04.708748+00:00,4,5,3,4,4,5,4,3,4,4,,3,4,4,,5,3,,11,3,17,1,15,7,13,9,5,10,,14,12,16,,8,18,
022d99cb-eca2-4bef-bb97-6836fb917210,Shambolee Golf Course,39.9820221,-89.8708245,US,IL,Petersburg,Semi-Private,16,72,+1-217-632-2140,https://www.golfshambolee.com/,,101 South Shore Drive,62675,Charles Maddox,6748,295758022,2026-04-15T22:10:05.805947+00:00,4,5,3,5,4,,4,3,4,5,4,4,5,4,,3,4,3,5,1,15,3,9,,13,17,11,2,6,10,4,12,,16,8,18
c1ddf103-8975-4af4-b122-353ad8008504,Eagle View Golf Club,42.5522222,-84.44831,US,MI,Mason,Public,10,72,+1-517-676-5366,http://www.eagleviewgolfclub.com/,1964,2602 Tomlinson Road,48854,,,294441754,2026-04-07T15:54:58.310212+00:00,,4,4,4,4,3,5,3,,,3,,4,,,,3,,,10,12,2,8,18,14,6,,,17,,7,,,,5,
6d12fae0-e5f2-4a1a-b7c9-c74ff61a2925,Highland Park Golf Course,40.4614724,-88.9993514,US,IL,Bloomington,Public,15,70,,,,South Veterans Parkway,61701,"H. S. Colt, C. H. Alison, Dick Nugent",5597,289834661,2026-04-15T22:10:06.451538+00:00,4,5,,4,4,4,3,4,,3,4,3,5,4,,4,4,4,11,9,,15,1,3,7,5,,4,6,16,2,14,,12,10,8
6fdaba86-b7d7-49bc-97dd-29cdf97f3c06,Lick Creek Golf Course,40.5881368,-89.6122968,US,IL,Pekin,Public/Municipal,15,72,,,,2210 North Parkway Drive,61554,Larry Packard,6964,159464665,2026-04-15T22:10:07.029323+00:00,4,,4,3,4,5,4,3,4,4,5,,4,4,,4,4,5,9,,13,15,3,1,5,11,7,8,14,,6,4,,10,2,18
e497c13f-80c2-4e3a-bebb-2a2b0217f27c,Lakes At North Ridge Country Club,35.8788971654,-78.6123275757,US,NC,Raleigh,Private,13,72,(919) 846-9667,http://www.northridgecountryclub.org,1967,Sadler Court,27615,,,,2026-04-15T22:10:08.309772+00:00,,,3,5,,3,4,,5,5,3,4,5,,4,3,4,4,,,11,7,,17,1,,15,18,10,4,12,,14,16,2,6
bb080b64-ad05-41b8-b601-80f4ef8aede5,Parkview Golf Course,40.5655864,-89.6100899,US,IL,Pekin,Public/Municipal,14,70,,,,Pekin Park Bike Trail,61554,Fritz Woll,6002,159461303,2026-04-15T22:10:08.903118+00:00,5,4,,4,4,,4,,4,3,5,4,3,4,4,5,,4,3,1,,7,5,,11,,13,16,8,2,14,12,6,10,,4
8fb26e4b-a5c0-4f01-9af9-41bf4a7144db,Lakes Pines At Star Hill Golf Country Club,34.7069658754,-77.0634441005,US,NC,Cape Carteret,Semi-Private,11,72,7626019073,,1967,183 Club House Drive,28584,,,,2026-04-16T06:10:14.241999+00:00,,,4,5,,,5,,4,4,5,4,3,,4,5,,3,,,1,5,,,13,,17,14,6,16,4,,18,8,,10
95dcbcb7-ebf5-4926-839f-596df12f1b41,Rolling Greens Golf Course,40.0080501,-90.7616634,US,IL,Mount Sterling,Public,13,72,,,,let the key empty let the key empty,62353,,6715,606452201,2026-04-07T15:55:06.003086+00:00,5,4,3,4,4,5,4,,,5,4,3,4,4,,5,,,3,11,13,1,17,7,15,,,4,12,14,2,18,,16,,
ed56853c-6dd0-4042-8b4c-73bc5c163a9a,LeRoy Golf Course,40.3356622,-88.7390392,US,IL,Le Roy,,,,+1-309-962-3421,http://www.leroycountryclub.net/,,27307 US Highway 150,61752,,,295758015,2026-04-07T15:55:07.571818+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017dc4b9-b187-4ba9-8fc4-685bd36d1aff,Bunn Golf Course,39.7708309,-89.6349476,US,IL,Springfield,Public/Municipal,14,72,+1-217-522-2633,https://www.springfieldparkdistrictgolf.org/bunn_golf_course/,,2500 South 11th Street,62703,"Roger Packard, Larry Packard",6297,295758007,2026-04-15T22:10:03.529176+00:00,5,4,4,3,,,,3,4,4,5,4,4,5,3,4,,4,4,2,8,16,,,,18,12,3,17,13,7,5,9,15,,1
31f369d2-f3dd-4026-910c-2fb30d705a05,Indian Springs Golf Club,40.4347944,-88.5617534,US,IL,Saybrook,Semi-Private,7,36,+1-309-475-4111,,,37180 Comanche Drive,61770,Larry Packard,3180,474204218,2026-04-15T22:10:10.547249+00:00,4,5,3,4,4,,4,,3,,,,,,,,,,15,9,3,7,13,,5,,17,,,,,,,,,
43a21acb-e46c-4e0f-9f4a-5de68cdfbd89,Brookhills Golf Club,39.7840597,-89.7510176,US,IL,Springfield,Public,7,31,+1-217-787-8576,https://www.brookhillsgolfclub.net/,,5350 Old Jacksonville Road,62711,Leon Howard,2082,426001243,2026-04-15T22:10:11.183271+00:00,3,3,3,4,,3,4,,4,,,,,,,,,,5,4,6,2,,3,7,,1,,,,,,,,,
a0a423b9-82b1-472b-90b2-438473bd300a,Illini Golf Course,39.7833033483871,-89.6867187419355,US,IL,Springfield,Private,15,71,+1-217-546-4614,https://illinicc.net/,,1601 Illini Road,62704,"Tom Bendelow, Bob Lohmann, Larry Packard",6617,3933599,2026-04-15T22:10:13.200294+00:00,4,4,5,3,,3,5,4,,4,3,4,5,4,,4,4,4,13,1,3,15,,11,7,9,,6,16,2,12,8,,14,10,4
2048c0af-d227-4936-81fd-f7bfaff1e632,Baytree National Golf Links,28.2168312442,-80.7091873884,US,FL,Melbourne,Semi-Private,15,72,(321) 259-9060,http://www.baytreenational.com,1992,National Drive,32940,,,,2026-04-16T20:40:59.988112+00:00,4,,4,3,5,4,4,5,4,4,4,3,5,4,,5,,4,3,,15,7,9,11,1,13,5,4,14,18,8,12,,10,,2
d16eb22f-e500-4e80-8a33-296bd3ab9563,Fon Du Lac Golf Course,40.6572349,-89.5670965,US,IL,East Peoria,Public,5,27,+1-309-699-4222,https://www.fondulacpark.com/?q=node/15,,123 Par 3 Lane,61611,,1255,295771689,2026-04-07T15:55:17.024763+00:00,3,3,3,3,,,,3,,,,,,,,,,,1,15,5,3,,,,11,,,,,,,,,,
8034e17b-8a83-4a2a-968c-a040f411eacf,Hazy Hills Golf Course,40.6566967,-89.0180868,US,IL,Hudson,Public,7,35,+1-309-726-9200,https://www.hazyhillsgolf.com/,,25256 North 1350 East Road,61748,Ben Gildersleeve,2900,295771692,2026-04-07T15:55:20.101537+00:00,5,3,,4,4,,3,4,4,,,,,,,,,,4,8,,1,9,,5,2,6,,,,,,,,,
23ca6c17-e81e-4e14-9f76-889fee4cd961,Lincoln Elks Country Club,40.1397408,-89.4042675,US,IL,Lincoln,Semi-Private,16,71,,https://www.elks914.org/Golf.aspx,,Pinehurst Road,62656,Tom Bendelow,6200,549920803,2026-04-15T22:10:13.795062+00:00,4,3,4,4,4,,4,3,5,5,4,,3,4,3,4,4,5,7,11,17,15,13,,1,9,5,6,18,,16,8,12,2,14,4
ab309c59-ac35-423f-8118-b6105d4e0ce4,Lakewood Golf Country Club,34.9809947198,-78.4948253632,US,NC,Roseboro,Semi-Private,16,72,,http://www.golfatlakewood.net,1966,Country Club Road,28385,,,,2026-04-15T22:10:14.45525+00:00,4,4,3,5,4,,4,5,3,5,4,4,4,,3,4,3,5,6,4,8,14,16,,2,12,18,11,5,1,7,,15,13,17,9
7d95cc6d-d7e0-4c3a-8501-1bf8215c6252,North Greens Golf Course,40.2730142,-89.2249765,US,IL,Atlanta,Public,7,36,,,,901 NE First St,61723,William J. Spear,3388,862353464,2026-04-15T22:10:15.55251+00:00,4,5,,3,4,5,4,,4,,,,,,,,,,13,7,,5,15,11,1,,9,,,,,,,,,
0301149f-2bcb-4d1c-9c87-2523f1981d85,Four Willows Golf Course,40.2060601,-89.7129495,US,IL,Mason City,Public,6,35,,,,34323 East County Road 1000N,62664,Al Wyman,2911,806137510,2026-04-07T15:55:26.298114+00:00,5,3,4,4,4,,,3,,,,,,,,,,,1,13,15,11,9,,,17,,,,,,,,,,
b0d1aa1d-6f09-486d-84ce-267f150863c0,Country Hills Golf Course,40.073308,-89.8102212,US,IL,,Public,7,36,,,,Country Hills Road,,,3092,884223870,2026-04-15T22:10:16.277195+00:00,5,4,,5,3,,4,4,4,,,,,,,,,,13,2,,16,5,,14,1,18,,,,,,,,,
d66214f6-ebf5-4112-8247-add1ef28a0f9,Crane Creek Golf Course,40.1650794,-89.9071703,US,IL,,Public,15,72,,,,700N,62633,,7390,875281067,2026-04-15T22:10:09.968779+00:00,4,4,3,5,3,4,,4,5,4,5,3,4,,5,3,,4,5,9,15,3,7,1,,17,13,12,6,18,4,,2,10,,14
6fc84357-415f-4466-9334-eb7eefcaf4b0,Mount Hawley Country Club,40.783086,-89.5975834,US,IL,Peoria,Private,16,71,,,,North Crab Orchard Court,61615,Bob Lohmann,6359,39875528,2026-04-15T22:10:18.342044+00:00,4,4,4,4,4,5,3,5,3,4,,4,3,4,,4,3,5,15,3,9,17,5,1,7,13,11,4,,8,14,2,,10,16,6
f4f3f1ff-846a-44f3-82f6-b86811632609,Duck Lake Country Club,42.3836498,-84.7750985,US,MI,Albion,Private,12,70,+1-517-629-9015,http://www.ducklakecc.com/,1922,2827 Country Club Way,49224,,,294819113,2026-04-15T22:10:19.620179+00:00,,4,4,5,,4,3,,,3,4,4,,4,3,4,4,,,2,6,4,,8,14,,,13,5,1,,17,9,15,11,
d4ccae24-5e77-4c1e-88c9-3b8b5463456f,Parke County Golf Course,39.7909919,-87.2394461,US,IN,Rockville,Public/Municipal,6,35,,,,Catlin Covered Bridge,47872,William Diddel,3073,295447996,2026-04-17T13:14:20.274865+00:00,4,5,,4,4,,4,,3,,,,,,,,,,16,2,,10,8,,12,,18,,,,,,,,,
2d8c7280-f889-4b92-8f12-9456aec478be,Lakeview Country Club,40.512537,-88.0922519,US,IL,Loda,Private,7,36,+1-217-386-2335,https://lakeviewcountryclub.com/,,147 East 200 North Road,60948,Charles Maddox,3282,372920302,2026-04-15T22:10:20.225107+00:00,4,5,3,4,4,,,3,4,,,,,,,,,,5,13,15,17,7,,,9,11,,,,,,,,,
705db44a-4937-4221-b294-a8a1972db679,Hilliard Lakes Golf Club,41.4259346,-81.9749864,US,OH,Westlake,Public,13,72,0123456789,http://www.hilliardlakesgc.com,1967,East End Drive,44011,,,210252320,2026-04-15T22:10:20.837497+00:00,,4,4,4,,5,4,,3,,4,5,4,4,,5,3,4,,2,10,4,,8,14,,12,,1,5,15,13,,9,11,3
0994f721-88f8-4cbe-9403-caea5d5d404b,Lincolnshire Fields Country Club,40.2231095079208,-87.6527851419142,US,IL,Champaign,Private,15,72,1198471892,https://www.lincolnshirefieldscc.com/,,2000 Byrnebruk Drive,61822,"Brent Wadsworth, Larry Packard, Ray Hearn",6919,20163575,2026-04-15T22:10:21.877824+00:00,4,3,5,4,4,,3,4,4,4,5,4,,4,5,3,,4,14,16,2,8,4,,18,6,10,9,5,7,,17,3,15,,1
0240811a-5082-4413-bb1c-496d8c2ea4a7,Kaufman Golf Course,40.7165663,-89.2846071,US,IL,Eureka,Public,6,34,,,,West Center Street,61530,,2725,60847194,2026-04-07T15:55:47.330125+00:00,4,4,5,3,4,,,3,,,,,,,,,,,5,9,7,15,17,,,13,,,,,,,,,,
8f5b8039-5766-4dfe-9d60-88ab985d9e49,Sunrise Ridge Golf Course,43.9750619,-96.8118077,US,MN,Colman,Public/Municipal,7,36,668-8977605,http://www.colmansd.com,1969,Southwest 4th Street,57017,,,772843720,2026-04-15T22:10:17.219156+00:00,4,4,,3,5,4,4,,4,,,,,,,,,,1,3,,7,9,11,13,,17,,,,,,,,,
96d2a49e-d50b-4db7-b531-232d60d9cb02,Iron Horse Golf Club,40.825047480597,-79.2087418447761,US,PA,Tuscola,Public,7,30,+1-217-253-6644,https://www.ironhorsegc.com/,,2000 Ironhorse Drive,61953,Buzz Didier,1740,4086071,2026-04-16T20:00:22.557457+00:00,3,3,4,4,4,,3,,3,,,,,,,,,,1,2,3,4,5,,7,,9,,,,,,,,,
20ddce10-fdab-4665-86f9-240ed3d23f39,Plandome Country Club,40.8103152158,-73.6966538429,US,NY,Plandome,Private,13,71,,http://www.plandomecc.com,1931,Stonytown Road,11030,,,,2026-04-15T22:10:23.142009+00:00,4,5,3,4,5,3,,4,4,,3,,4,4,,4,,4,1,5,15,7,9,17,,3,11,,14,,4,10,,6,,12
f55b72fc-127d-4774-9a35-678e7dddfd6f,Country Club of Peoria Golf Course,40.7396434,-89.5617709,US,IL,Peoria Heights,Private,15,72,,https://ccofpeoria.org/golf/,,Gibson Avenue,61614,"F. M. Birks, Michael J. Benkusky, Bob Lohmann, Tom Bendelow",6229,39875542,2026-04-16T06:24:53.498321+00:00,4,5,,3,4,4,,5,,4,4,3,5,4,4,4,3,4,3,11,,15,7,1,,5,,14,4,10,2,8,16,12,6,18
